,Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
358,06/06/2022,-35.8618872959562,-37.1893721340914,-36.995422388680815,44.388582895691904,-4.269650094183458,24.539507450162525,-20.014795884054074,-27.039296200392204,-8.622940465997546,59.746759635539206,-27.386484062933075,-25.152964162681883,8.42940861038762,-40.68217518138979,-19.83185003721161,-30.336773492667028,-35.12445873743385,-37.89309954751131,-16.2875517575544,-1.7788420422474984,-19.122825738981966,-38.85441900445417,-53.72414405350221,-10.585103927873595,-29.942615274636214
359,06/07/2022,-29.769376576377304,-21.739120398689806,-25.416246361080535,14.20312206635732,21.546748749519047,-30.553690903860197,13.452452538441714,-27.28578627136873,-15.435808986219271,-28.632553777621478,0.13254660509663074,12.023398407216858,-34.538903495958714,-12.942475732858,44.860006436485676,-1.2489350517519533,-16.87246655263713,4.67924162343015,-17.625188410651482,54.1748433246819,-26.828344881777273,-23.97952966979408,-39.089671858460605,24.977298748470133,-39.70741391531117
360,06/08/2022,-39.739774114774114,-31.130012522929984,-37.993615895396275,-15.07089786521557,13.247158844452155,-10.475340433487318,4.486466444197256,-32.05899778602389,-5.017311388126557,5.150802976889934,42.77413717780691,-2.723293888798833,-24.534506550061828,-49.81419290905087,36.731154333562564,-24.65615273599833,-75.83193169106464,-38.992970060307606,-32.86936750088338,-34.80098355617028,-41.61339490866074,-19.843506515035976,-31.537078823574404,-14.915888872186617,-40.54462354591688
361,06/09/2022,-15.678976910320195,-36.69476567504595,-27.439050115470476,-38.15298025465953,-26.55582759209702,-1.9131886477462439,-17.29683367879351,-25.50371924470723,9.8843207860447,-9.16535578791524,-2.829810214473075,-46.35963910461398,7.068354270464039,-41.2610594179374,4.541239705789904,-36.00037171266611,-46.555548432591834,-50.22338213827575,-52.16788857063087,-67.53963581311241,-41.96153362269611,-13.160770071251596,-11.780239377207723,13.593314015883237,-33.17190638078248
362,06/10/2022,-3.883177384277032,-32.81347817269625,-25.118217958828925,-0.9938508316126251,21.403467666354263,12.287447488229592,7.303370786516854,-13.039867867539032,8.017900986414785,-21.777411794514475,-31.829146782736377,-31.148950808393533,1.4053173322470978,-42.717811015933606,26.91184792146764,-3.3049676340097465,-11.27506476062554,-24.658159654849683,-31.599632766321783,-56.334337968354,-20.32081714861171,-8.842663641822913,57.518232518232516,-6.2799742311087785,-27.822667840702387
363,06/13/2022,17.69546905174327,-11.07431557760862,-18.25884008361464,-0.2234170854271357,-3.492504391160492,0.9016195464253026,-2.208269036343319,52.00104004160166,-29.112829129797785,-7.359943753795021,22.69734697868457,-21.503934857625183,27.798267693781796,2.1904515832687395,16.065289112693176,6.313396524906609,-16.315059233697394,40.726806078105405,9.793370917823523,-39.131964809384165,2.2029241904891514,-11.108146567057986,37.65295420114206,18.277151080088657,-40.199406800108214
364,06/14/2022,-13.636308831242427,-27.981852823031044,-26.59976964754825,-35.31531197239281,-9.353485370051635,8.719751628144554,-19.25977565118195,0.5177949179750205,10.219170223894448,-15.694599109131403,67.30414948679709,-58.385962516642195,-45.202180770982125,-47.14869455339121,14.775342978710906,1.0794227928644473,-7.399665551839465,-18.486903648269408,39.88646716658491,-39.66695595573877,23.821550678283888,-14.878601301115241,36.77860962566845,39.4776216497528,-34.71721556537473
365,06/15/2022,14.005694827485291,-12.099657456303351,-4.182142553733752,-17.41203101016185,-48.29643136233394,-40.46716382674388,-45.03361706355778,18.221963261676226,33.71697954373264,-29.762201861028913,-4.04048004213536,-23.61931364724661,-27.122520685747403,-12.98518468861031,21.929914832484677,21.43836256581202,-4.514486432966359,-7.95237165723209,68.96661764297805,-35.21621465998733,25.896242101762557,-6.0528960924739295,39.292230500228065,11.724207609260436,-22.349835497245856
366,06/16/2022,16.187880719772732,16.912568512813746,-30.133575375224673,-11.741516323024054,28.38193650951364,-3.8747493774571713,-6.823218997361477,78.15027765492162,16.552545982007675,-17.745720812341585,-0.8223684210526315,108.74341441542428,30.86366623892836,81.17716044858169,19.196401739025905,7.5896872951257075,33.99379999566433,49.287927737851916,17.83324003991336,-9.875662770146661,15.633806597063796,38.09146075437275,111.80547915062162,8.795449655765921,-8.354395724834058
367,06/17/2022,72.32472472312325,48.47469412758067,-36.749968642600905,7.279520870518913,35.385264045536,36.07529330123826,43.67406233491812,217.24110256021544,-12.604713819960153,110.09682723342063,95.0402838347254,9.463301713509297,93.3593481292485,63.79514344951858,165.7237567242996,81.02818371607515,158.35810875611395,121.31397742599559,200.09644723459473,-38.7690955792889,91.2467028029798,56.62156683134864,291.6139698284769,95.21029607178583,-18.308801663448314
368,06/21/2022,11.212970257294469,-10.96742636996653,-34.574385241183734,-24.299380738842622,25.061982381178456,124.81750854286055,30.363587755647643,31.008437734843948,37.51385855870989,-23.63099910673199,70.99519273834761,-41.28575641403715,4.497307162411208,27.452421792044433,40.49701431876446,40.42127921279213,41.0099248583079,20.12261631624478,49.56541932059448,-57.678858661444856,20.165272393389106,-14.806662700773348,50.08145152230087,-14.54665381297884,-15.87738767436779
369,06/22/2022,-31.426177113596648,-29.222587313340735,-34.17632886613462,-58.48825310784462,-38.46676797568583,80.88714214097378,-53.37023897703793,-33.15131694212462,-0.7918402190071089,-27.9921891123847,26.427019060228325,-17.62138025259089,-42.15280634734058,-46.398022198114,-33.774875746578715,-35.3740376050856,-21.59018536519961,-31.036708141876197,-32.554543477735635,-58.69589784156402,-47.79097844344905,-28.786583302160707,-60.11933234309308,-67.62556170161086,-30.74924721968875
370,06/23/2022,2.2504962004096125,-2.4941241085202446,-14.845164678961423,-49.5441785333417,-22.52089821340764,10.582549455950414,-13.691931540342297,78.07708434854545,34.893764102325115,36.529379461834154,165.4567076278385,-8.92886345053148,10.062221396731056,-9.40317569241913,38.51112126870008,97.54028674112146,21.640482991430797,9.02283105022831,-8.779135872654917,-12.473053375873072,40.27543483440553,39.24864681398382,-25.678172380421714,-80.40359204479796,1.2714466026648845
371,06/24/2022,-22.916183802109607,23.177802872501143,-27.210570780197823,-30.521479713603817,8.349126131817226,115.12537713291353,42.40681421083285,49.26698826912482,2.458140363377271,47.16334080414765,657.6355385717698,-28.102957135105804,77.21139609304103,45.297159559319496,39.5508431513272,8.168234004500087,152.31744322631167,73.85476209644956,200.01851909009537,-42.1767058538359,128.15781388371798,42.15272800013336,-3.232133969610914,-37.04449020341944,-26.78700462490637
372,06/27/2022,-12.273780248761538,-20.732006101368068,-28.526551532368373,-36.3415433793697,39.348025711662075,49.88235294117647,31.08733833626058,9.568124429480871,-20.65549879085857,29.27309236947791,122.38602083214754,-35.76986674448011,31.22964169381108,40.636415852958066,21.106843741384722,39.54466014831609,-14.137861056619089,35.35587017239719,19.018365920308426,-28.79190872821446,69.45090475920358,9.9247720675416,-4.700038211692778,-33.102775368603645,-32.641344150870545
373,06/28/2022,21.853278750731018,-6.306006838141634,9.171981458596704,-44.59713607700212,6.708007870729235,-9.255189015575224,18.69166736735895,36.368091235781534,7.347104552482881,-26.550449871465297,179.4386752736458,7.625197499484784,2.361460679118647,9.813119467352651,60.026786448184666,71.64578111946534,58.1615925058548,54.55580346978734,27.91353581275915,-23.613408794079234,62.21017404550852,46.60310806665985,69.7467706867886,14.74439492747389,-1.1458032873998856
374,06/29/2022,-12.208287585244546,-2.3091602490554237,24.025362933707708,-22.05510547026834,-21.76005064893954,51.87028313160229,-29.476792609979558,-6.054839009960386,13.856486536599435,-29.848335523434077,63.2606003672232,-9.128656810317711,38.918806343161464,-3.7544788907929583,-32.81997979381225,30.28929108998128,-30.64716162128643,75.07411524921253,5.204733054121091,-47.62471771710121,-15.485244013159821,23.034540791793557,25.862711022840116,-14.226595694271138,31.785722872736887
375,06/30/2022,82.65226826614783,83.43676205092845,88.86888441082223,50.445888125976104,65.35161636280068,58.307286053028676,68.76330731014905,22.60189094914632,24.130533194244887,1.8029428198919724,9.204124720785778,-21.30478253624396,80.15221856781562,93.21503990346378,26.365252489466425,148.7180078927327,35.12703539675668,99.54960224613944,69.58302819480045,127.01237477902181,80.70718877849211,50.759017207147586,44.991899893860676,53.213838296232055,7.913303612486033
376,07/01/2022,-13.623452611035678,2.272249650943532,46.018191286586074,8.938412467290668,37.51453601054345,33.70961977056881,34.076570737187794,-21.301435798701434,-22.832190226279234,-7.410991697651912,-22.93572154471545,13.456113269814232,-22.02417386302461,-19.592885221655703,-1.0489720750178524,-0.20328154493974154,-32.38892620669802,1.6484493024082467,28.352465572778172,-13.833198380566802,54.63548793540258,-18.127204097184073,-3.918519670346758,-46.12940940278942,-7.937963672231609
377,07/05/2022,-26.992502259505834,-19.777466455375723,40.01070396863608,-12.241078999839571,-5.090224838367268,4.254156527314323,16.198442089132932,20.81282726633577,-13.282706184140109,-14.661106162442303,16.5275587522597,-13.768840036639189,-3.3294193986960416,-20.38353510895884,11.76265326892942,-14.605930227310338,-29.901165682648845,-36.00666565671868,-13.11908065391808,-2.372642064394682,8.04369414101291,0.2580196534118982,-29.177730873107738,-41.26377962779093,-6.409530877638899
378,07/06/2022,-48.360275534400614,-39.39443780271359,-12.42847424410704,-32.55393708758362,-20.78218911368831,-27.286900813561243,-21.503972140602894,-15.010024016585813,-30.0813292931416,-22.295432592797017,-33.41390851617702,-27.337992978905092,-36.59137430380349,-42.251938420047196,-0.1355435205409772,-33.27997999249719,-53.10759682013349,-54.007170835837606,-35.84186209719867,-27.33667373289651,-12.989239437088573,-14.73069868267467,-51.64663054520826,-61.914750797113605,-12.92924620576105
379,07/07/2022,-27.194387728391185,-21.8561691256518,4.944430250383239,-17.003734468397564,21.450186910342374,-11.602059880415352,26.31083202511774,24.07661671194726,-16.38770592935716,-1.1392718566829025,-37.46001782811599,-12.555373256767844,-22.53722516263784,-27.797615351176802,-23.818449334698055,-19.545301258992804,-21.397040381239027,-21.026395065270407,-33.634596501072124,-4.46821900566394,-27.494677960968744,11.16210037872326,-25.919554610283996,-53.35813064061006,-0.5063842239367359
380,07/08/2022,-40.62884116490545,-29.48138922574372,-17.016824604210406,-46.21914079455507,-3.6777671419215077,-35.85374712996071,-12.382501807664498,-31.55819563694846,-14.502928689065389,-3.6495609359930965,21.22554592856863,-33.582362468000625,-37.46014840061064,-44.19414483821264,-40.333144276994545,-50.89467810828491,-53.31325301204819,-29.506319450335056,-64.73834177745297,15.891920718158387,-36.942529342878025,-31.819853555785883,-56.03220084595443,-62.93358481791053,-12.914566253335952
381,07/11/2022,-41.34558566380859,-41.60255040744923,-19.867741397602195,-34.91908018733049,-39.64089466759539,-18.774054431211283,-24.34162088690038,-61.067864216397524,-7.588645944201872,-48.92338126759492,-44.39341752774589,-42.40951562667812,-52.52886414866457,-45.853224370903796,-56.28783613051066,-48.344126858163165,-60.310629348001946,-54.20558683890913,-43.37777410593496,-34.93772792953967,-26.44059666388141,-35.505643794697995,-68.27524111301577,-54.40185887849312,-25.658648115407782
382,07/12/2022,-16.74906231431967,-42.321865175739276,-27.26348253465623,-45.595712629081675,-41.68483338523824,-46.96374728279925,-42.618806875631954,-75.67427779542433,-5.0850695906167624,-70.17101449275363,-48.71527646189411,-51.36309304891504,-63.61275424564763,-55.070811767278805,-67.47727139058539,-62.28917399452213,-74.9795835034708,-55.711834234118655,-69.58856561855399,-51.004581332450186,-76.2754970581192,-48.99759345727188,-72.14171882090955,-45.90274272253071,-25.984699507567083
383,07/13/2022,-1.4397743941353167,-12.117085697001869,8.037649377236907,-13.465780550963876,-7.79061920026995,-67.36297163720381,-0.13329915406306075,-31.63955852454255,-20.227944589675307,-9.11282033105306,-39.44785918837746,-19.341582576138077,11.124523778947818,21.720392207126377,-44.56809868851091,-35.62173801963575,-46.500800232795,-23.518176409806806,-43.710768548297665,-17.028835825828306,-45.53172703037712,-27.083304238530832,-62.683634322073544,-7.583719273245458,-9.598476200891769
384,07/14/2022,-3.2270748923473107,6.445377418634177,4.369359579992451,-14.785118612394049,20.2443621238708,-49.72222104688604,35.29805200234094,-26.104049272703445,-22.303093242341074,-42.33084198690389,-25.59770796285319,-19.27106508636382,166.23589055848498,9.088255327430183,-11.384186872628435,-49.40480123854207,-39.67595759233926,2.710087965562418,-41.88309749835811,103.31600547195623,-47.45881998089717,-5.237815325737584,-33.76680765103213,3.9491857788387756,-3.625683473250326
385,07/15/2022,15.12949801634869,5.282202507669072,-16.766951345755693,31.03956310717333,64.903744446795,-42.36231826801517,38.93160663698907,-55.122600024182724,-33.12729240921052,-10.430911967393344,22.50143993856262,12.012928712515713,59.16888157617179,52.45118666891096,-51.77558645531529,-44.33315400792292,-29.360907271514343,41.87468587703133,-2.3947151114781176,110.09309886212502,-33.87936188716164,-37.48556767158435,-1.8150968709308288,-16.81317167263709,-24.41395185191811
386,07/18/2022,-38.169158569946234,-8.635745448669612,42.01265267826319,-15.389393653138223,4.860071907491983,-65.703125,-14.743622514186391,-28.486807162212042,-13.817677204325326,-61.16809482742802,-79.74919772273046,-14.900240554690816,-5.816280464386063,-40.05132305152937,-27.190209842711816,-18.867340843147296,-74.16276295498851,-42.84424274699576,-68.89242101581226,-13.920911059875637,-65.72574895834984,-19.808621417514892,-43.533113484403835,-68.4631332028314,2.1573301684059087
387,07/19/2022,1.6148624218467527,18.195245834158264,64.11647599820547,-1.8399181114122563,0.3045030203185063,-11.108635593975581,-5.626370280146163,-0.9770189561152948,-9.293852876764863,-49.42060952499301,-24.406849069642444,106.38297872340425,5.157572802623997,-19.507612886362153,-28.375859050893492,124.35771587178013,3.0055936342866145,-4.304824249324036,5.786241879505206,17.511181009485426,-31.09381538204034,5.017387908429881,-11.89521518310612,-29.125206624963536,13.907732694020506
388,07/20/2022,-16.51261196900588,-3.368940751363229,64.92240035216383,-4.903199635989534,-0.5353151542244077,-10.66950206347204,-5.1427458203457075,-14.446876395195627,-1.6893237394790643,-25.22512669072879,-13.070989514282271,74.96649007467926,0.6608632634221674,2.4367277571080797,-49.891379555184926,-19.359269714570015,-37.47933170454826,-24.471156679040718,42.091060174748655,-0.7922033511911546,-12.41782700967959,-7.322558711229667,3.477114334149557,-15.214587769546831,-7.603123241712387
389,07/21/2022,11.633897697037341,-1.744803932224678,15.485993631207084,-9.243498711116937,32.206667745589904,-4.893828334825425,46.38071719991411,-25.968578317497716,71.33546127010322,-33.96682926829268,-30.229638541612175,-3.6831902520077544,24.17437676689797,11.022984784719975,-15.846682597860706,-19.283168261034955,-20.138183296078033,-40.97631961899722,60.59598809569822,34.53276889306993,-5.314712779106167,-33.77517953394454,-0.887617732629814,-28.439893930465526,-13.147188088445558
390,07/22/2022,-31.041035709671018,-32.62695208888036,-21.7760578366639,-47.31355843709114,13.275886031966644,20.80333384396294,16.84618619565789,-44.880673841834344,9.378597364707375,-32.27706831570859,-48.15489366471461,-5.4155637903652725,-49.60982297035446,-28.0148185998978,-61.25097313764609,-60.49994432691237,-41.067028092656486,-33.958669207093656,-28.574513164464715,-53.25511369535874,-65.74652047823884,-50.06927772823925,-7.023694856482374,-60.115940205882964,-26.932976237702693
391,07/25/2022,-7.801573713640166,-24.528230187638282,-16.769446512352626,-31.223672029492803,-2.213045439170143,-16.731214139556197,-8.82461002965064,-19.177315670301642,-13.949581186216008,-4.18637913961932,-3.684167147449106,-29.340839784189537,-11.156086857834607,5.455249528050729,-33.39233284842316,-19.298341335661284,-32.21090728453323,-4.703413909166412,-11.370679781715287,-45.39542925875808,-44.23855333017926,-5.909090909090909,-5.304256352160544,-3.369431778323395,-20.11895019274126
392,07/26/2022,71.51824244801884,-24.831842385806873,-38.92127228095923,-12.415957964945543,21.98413908799756,-0.5248334998916788,0.6280564866201439,-46.905698725799304,-20.99795344349979,-14.015277316506145,-12.932400316873515,-13.292453285693592,-14.69610522446501,49.408787893533166,-56.22804709882022,-20.275174406313862,-17.00243729367846,6.727901141044458,-6.686455241368535,33.959990359122685,-33.0078125,-10.553405855296779,-24.098702131068737,-15.770881192839495,-27.627237443638915
393,07/27/2022,93.05417974849314,6.151951750033416,7.694692155610075,-8.03014983818432,59.912641590083346,89.92805132136932,43.749480105365315,-49.90017067594113,22.624336150172017,-27.058823529411764,-9.518490445605776,11.856365614798694,-12.375893845836226,324.01731854446393,-45.92772586043139,-12.877651997900891,46.579937446171975,106.39419610670512,0.2698169620068548,-8.937806656942051,-33.37063498895297,-18.926001251564458,17.219644576731156,21.438887664928643,-8.37513705418628
394,07/28/2022,60.400097795291444,22.828913705951518,-3.7039742099358293,42.11548530125812,-19.8343756107094,204.0031723095576,-27.591971165796668,-48.403679228994335,3.40825039728746,-1.8413361169102298,-1.7145971325563847,-30.26408368122332,0.3614434543943406,60.77364697787429,-14.545248431818756,-3.7165112298718084,27.38440920259102,65.0924117887471,7.432738472687743,-1.9715791454921887,70.87996461959926,0.8624790902533723,2.2461473506438674,14.04964875878103,-5.537601819205676
395,07/29/2022,63.55423525342341,57.69228385785418,-6.947424204866957,225.66464784327107,-2.6533814530048643,118.53064023439934,7.751186300804622,116.58391762996652,-6.422121031827848,79.1117901169529,-4.734646356844863,45.37874616534256,46.96632530257272,67.31183389474846,68.75714334212223,68.5186636366011,71.12638815441565,91.13170086035738,335.34767826370455,-18.26443745686019,108.59596453257,335.33493526873286,65.7025819265144,65.60016729401924,-8.123166346745254
396,08/01/2022,10.713845141658785,7.424265460488806,8.951776841267627,43.67236518370613,-16.54603154250545,85.49502869466681,-14.453926192080246,13.618070513547217,17.93781211835407,83.54684939669298,33.918329892177105,-46.4543801575831,85.65904653945464,49.96264196054991,33.25728348222869,49.824426643256885,34.67715636719387,10.39637380653872,129.62300972113297,19.295648035534875,-22.76470650104652,89.79959919839679,4.24626132518284,8.34304610630743,26.69352582983915
397,08/02/2022,-36.56216457337218,-22.789113892726785,6.771025316096781,14.078956822272538,-32.456608811749,64.51318232900833,-28.26992390869043,-31.49562624943667,8.69626035898643,65.46982800505296,-21.884352484758914,-38.22014272886242,32.81515256557253,46.609631978759495,-20.418312473230856,23.05045871559633,14.647082823337412,4.247691472026073,44.01275843517024,11.767025291500028,-4.900019165655146,-2.300968136103017,-17.961054705258373,-38.95235402233847,49.90279069050713
398,08/03/2022,-20.26788801724898,15.90476163718505,-19.88281684095969,17.071477235313868,-34.81771190704908,91.61406454808488,-35.05108065095744,-7.0443778811632995,-18.2365281840038,100.92816472974026,-48.00876661764282,8.848004528729126,10.898389047681416,25.308991352190912,18.326425338458296,-5.323431033505301,13.183301604568943,19.593875378694833,34.191031602175116,-15.689105755825533,27.62017582143525,4.845629357235884,20.536609829488466,-7.060826547165871,65.25990800831705
399,08/04/2022,-27.901668339786795,-29.007418669144247,-10.21030828410797,37.96075687360617,-41.62009512485137,0.7279551613283288,-51.314033244763024,4.82552067939548,-8.021141229215836,79.54276101999464,-37.11326517062807,-18.359472866663324,-31.1809286848211,21.125680135581128,20.796796112819344,5.448167773714456,-3.677981716391468,-14.738146433907943,25.841380727347442,-46.159435891915166,27.472492425450483,-6.667634520714276,30.842546702249336,-38.32614294384935,50.7370624814357
400,08/05/2022,-43.660429702325175,-25.652931619370072,0.034461761695622324,-39.88588411936745,-59.034637588197555,10.666672378634953,-54.51296242353627,1.6775620754690226,62.41082845051382,-15.747088584857647,-58.66956900304745,-23.28203484022657,-24.85859233774564,-23.351781056350664,0.952811751538243,-8.005482244205865,-23.34919915382291,-45.4242191651414,-26.885994317274847,-59.87198424421467,-9.563394609480163,10.22162938641494,-0.27729775348631597,-32.254004008148804,23.41769821671361
401,08/08/2022,-10.659356376638856,-25.96876232023964,46.43312548376849,-11.649079596856318,-55.66204714048085,15.800257059594557,-48.84841398333034,-24.887020229358374,19.938209904588824,52.10036384255541,-48.430884184308844,-23.944130362487527,-26.07974016125455,-12.594377164490526,-25.455510986914692,-39.12723352222675,-5.964714714714715,0.3686449260684626,-25.807358412567176,-45.45270078324744,-5.827565087765927,-29.009709873654653,17.98114016288041,-11.036614111361374,2.36833756520528
402,08/09/2022,-6.426361113998545,-23.916999267314516,-4.855445736268555,-33.7027381537957,-47.752450665053416,-28.066184154208617,-50.231831777570555,-36.16547021994952,6.619343257897743,30.39125360850071,-27.299813780260706,-26.360201049271748,-13.728366337050993,-6.703740537029895,4.572878365271332,-58.26544159802059,-0.3021148036253776,-8.26827273403227,-33.08264351571438,-21.48473442074446,60.50694714341236,-32.35997237520143,-0.015169902912621358,33.80207618786299,5.204385784414592
403,08/10/2022,8.335417736294502,8.248718826843394,-21.447449042651385,-23.144231025575184,-13.117830136740036,22.101895151365987,-23.461824265032618,-21.775322658656414,6.813317398907547,14.627011214041929,-47.05025996533795,-28.793958850138623,10.111849153631884,28.83438333744367,10.356720773739177,-24.84508704632635,52.498618457409016,-4.677016695272274,-46.252012089910025,34.233354397656115,-31.271529888551164,-23.334650187181367,-4.092034367263725,-26.0841881853555,-5.582997353664914
404,08/11/2022,-10.438881127620544,-12.195136940629867,-8.56693037775851,-25.518966664951304,-25.653227731498767,-11.460225475992617,-38.859753995555195,17.316558103566223,-50.60630574876278,29.94503870929614,12.693057429899534,2.558941920644048,0.7675126553350753,38.28754712265428,-12.059488110330891,62.82727082315157,24.38167938931298,16.971490048413127,-28.349498207022695,36.36734456034031,-9.762108088324997,46.867315825710634,-12.602617045624159,7.4395265054040145,-14.297954765819082
405,08/12/2022,3.374570980700416,2.045732009106807,-10.914880811521398,-7.42327616693676,-60.94922006003942,-50.042152080950785,-63.736382388601584,23.010442312590204,-23.016215871432756,24.546142208774587,7.063719396854565,2.977556388873342,29.575567327185926,27.057083703046438,-2.7216641364385152,243.1266149870801,-4.921597323855321,11.593430980914336,-4.799062860165889,6.519324744557974,93.83586434809978,43.10794845729043,-10.890104425658876,1.0907561700002628,-6.0701626321443
406,08/15/2022,-14.106667933130698,0.8723722071688185,-4.80126802399594,-22.31463542361508,-43.8042829675794,-39.31621971772853,-45.12175723491423,44.50723727640117,39.46380245156336,60.521329735316066,-38.07547492726339,-4.860235044153774,-9.98296785182031,21.422014137519508,18.354964530918547,126.98487819169316,105.04056529704266,15.880005504334664,14.174949164782122,27.21139946306877,-0.3880901877602325,3.8233264320220837,6.96005127109592,-37.19231380022233,-12.493614713981993
407,08/16/2022,-53.992833180847825,2.2459724295277184,13.41535445440036,-11.885483584817615,-60.32339396970266,-25.683564935156173,-57.336471307738094,18.08663787462374,31.899648013792113,24.041273519836672,-32.784896504662974,-17.68571110368638,-10.492641755112365,6.894642566357271,-7.2847594642432565,64.70224284609435,275.0576165340867,8.6283382131133,31.945607083728632,-25.092959097996882,-11.73820177421618,-21.391258213280008,-9.668566603335444,-1.3019426218963077,-12.95121161485045
408,08/17/2022,-60.31351915467235,1.1718287931804219,-21.583394175956865,-21.81189308564191,-61.83165298161497,-54.117080913913505,-57.59042884078448,8.32556644705126,-21.95437521280218,67.20632988435788,-35.11309025175257,-25.98155570255652,-12.724098785529161,-71.87675680636983,-24.209009807724275,59.33311821017533,-2.1987197328138044,-46.73056350020741,-12.098181818181818,-10.9169457793311,-6.894621248008269,-13.039702831781563,-29.260642270351006,-35.87252313088351,-18.602429579983042
409,08/18/2022,-48.635506421234155,-23.45650643227282,-12.472242471231192,-54.45501577593911,-45.18719184802813,-74.26117575391693,-32.83498828517237,-1.4724001034330652,-43.934350766615914,-3.7985452379939595,-36.60055448923011,57.79242617878523,-8.213928048686542,-39.596902542429554,-12.6894674521326,50.772719027752586,-27.366548934144934,-46.77760968229955,-46.18941214497519,-22.277156434502952,-56.06263210110857,-46.36276493769304,-42.09439649832762,-38.808881874575306,-3.7333626970023746
410,08/19/2022,-36.02423428130676,-30.888650700630432,1.407247508381941,-67.90122295959041,-41.40916735171962,-37.619040826902875,-35.57929806421966,-60.13579332349492,-35.585596928016116,-0.20000588252595664,-23.345894015004923,-8.435234282004112,4.017150140986519,-31.03949040381537,-45.92399868570164,25.995907864959545,7.821384425216317,-45.205867539662556,-65.21741456134626,-24.137931034482758,-40.900084345253234,-74.48168653933888,-24.799610457712188,-8.530117439070589,-12.278368852170214
411,08/22/2022,16.348957269401474,1.765311207234621,-14.035750489538668,-34.33502197225913,-17.583341975778108,-51.96727812851783,-15.489013921824274,14.083663847938338,-52.28826353414004,0.9617335551677961,-28.355460385438974,61.55855463648236,-39.16311633334238,-35.983508544666435,-22.95606255891349,0.021972388032372652,-4.83368140682224,1.004630034070062,-49.31930103256553,-17.513297872340424,-9.41266188226002,-52.79742840718451,8.617801047120418,29.666508218458382,-35.90495193179757
412,08/23/2022,-22.970704309534064,-9.61473617440366,-24.41969493000386,-41.45559603632934,-21.573433484878436,-33.836965058722534,-19.65440232259505,74.66727392338444,-33.05450231016472,-13.028158675162228,-3.528521426544319,-31.127600979192167,-49.09288023074503,-64.53005211582187,42.112124383315894,-3.933243588416002,7.327725655127789,-22.165485619007917,-29.7104736490994,-31.508920471726643,-30.017466075507187,-27.496103596236367,-35.70999769106442,17.575673359735056,-54.660206400700396
413,08/24/2022,-22.883298113432176,-34.74350816592431,24.994858255250556,-46.222771684500984,-37.771149864907535,-34.14171282300241,-36.56354237475695,8.189546815366684,-28.506573772333972,-64.53942005356936,-2.3129402629097564,-38.199500728104844,-32.11782277953385,-55.55929034358883,-27.694140996064593,13.459081836327345,-25.043551390640957,-24.058606052307272,-13.32843928938482,-32.33331364790645,-32.17426352044555,-8.317197033356472,-21.618473060120657,97.68764149802118,-56.90137408305501
414,08/25/2022,-8.372424538779029,-7.671868493585294,88.13309833712518,-46.87780689948289,-21.506834730522293,-35.038975361556005,-5.603609663846881,-24.335526315789473,-26.3315812345515,-57.88386602218768,-16.9847972972973,6.456760572024796,-40.34069169730341,-33.79678041739694,-51.90138742673979,0.4795102271922995,-6.9415832842848735,-4.744603547766617,-16.76980096984342,-25.85353661584604,-26.389201631264232,-53.31815546473974,11.538461538461538,539.0297098172726,-51.518960588228744
415,08/26/2022,64.2322320651461,39.268391625659206,99.220603624232,5.200160199183616,94.39807928181841,-7.003139431805424,102.99250113667655,8.306602326294943,-49.489763008635464,-33.98003055822051,-19.66377348950872,78.88138190429756,-20.44784332538484,-8.885967913283038,-10.780101102941178,8.243720752554674,63.39756542309398,4.127224536160545,32.886492151169136,10.242477359041777,-35.28950597645776,-28.528606803075718,45.08342064963327,170.7552013299758,-30.159205368852938
416,08/29/2022,8.53451588114754,21.6286836250703,-49.47013776927237,-7.902506270462769,10.726658062628342,-26.54446483583708,19.488778566446477,41.82573865826476,-57.70986120370931,-47.280126751374695,-3.767205988891572,20.827867657775833,-21.439148318412776,10.158980164394348,59.48542379914928,13.59453972093827,8.251167618059158,-6.8372618663222475,17.50245163590978,17.543337549289486,-3.6714359339337865,-20.986281053021877,9.459582198001817,174.66733396137542,-33.97623068716336
417,08/30/2022,-2.7263172286500437,23.395237227867046,-20.662822870636262,21.685087313619242,44.15057763340581,4.893031932286614,33.21965988732066,50.87295881688405,-41.3971425457362,-6.717226435536294,-6.231371087928465,-8.917895575926664,4.999120561277335,-14.762443438914028,-10.462496200886633,26.04247627654767,10.947449175297276,6.1400664667261085,30.834988560078447,-0.24503275981462738,-48.89334493587076,13.54556640573867,-7.196682344611338,38.06927901293641,-22.78501950852597
418,08/31/2022,0.42126070366739843,25.39614225351109,-3.969053700734154,-2.0540842519598788,-7.447042391950961,35.32768710697539,26.350197589891206,121.00784275440137,-45.103288284301954,35.41046363249681,26.180501003753164,66.22265484912137,-16.41590061725032,14.141027425866628,0.2125450770407606,56.00706713780919,13.273282600817932,28.043540532798627,81.13244134186543,-6.7106051527860995,42.52721063364536,42.06561480136431,21.23823261463711,119.32666539050535,-22.087342851080308
